#tick=716507,surfaces=15,speed=1
kind,name,precision,sample,input,output
item,advanced-circuit,ten_hours,8,6948,6282
item,advanced-circuit,ten_hours,9,6949,6283
item,advanced-circuit,ten_hours,10,6955,6414
item,advanced-circuit,ten_hours,11,6949,6389
item,advanced-circuit,ten_hours,12,6952,6333
item,advanced-circuit,ten_hours,13,6957,6254
item,advanced-circuit,ten_hours,14,6941,6308
item,advanced-circuit,ten_hours,15,6957,6274
item,advanced-circuit,ten_hours,16,6949,6269
item,advanced-circuit,ten_hours,17,6959,6607
item,advanced-circuit,ten_hours,18,6957,6498
item,advanced-circuit,ten_hours,19,6940,6543
item,advanced-circuit,ten_hours,20,6964,6401
item,advanced-circuit,ten_hours,21,6965,6842
item,advanced-circuit,ten_hours,22,6963,6215
item,advanced-circuit,ten_hours,23,6963,6455
item,advanced-circuit,ten_hours,24,6953,7204
item,advanced-circuit,ten_hours,25,6954,6644
item,advanced-circuit,ten_hours,26,6949,7137
item,advanced-circuit,ten_hours,27,6952,6627
item,advanced-circuit,ten_hours,28,6953,6488
item,advanced-circuit,ten_hours,29,6946,6930
item,advanced-circuit,ten_hours,30,6953,6461
item,advanced-circuit,ten_hours,31,6951,7156
item,advanced-circuit,ten_hours,32,6957,6707
item,advanced-circuit,ten_hours,33,6955,6765
item,advanced-circuit,ten_hours,34,6884,6605
item,advanced-circuit,ten_hours,35,6955,6116
item,advanced-circuit,ten_hours,36,6951,5954
item,advanced-circuit,ten_hours,37,6954,6041
item,advanced-circuit,ten_hours,38,6948,5519
item,advanced-circuit,ten_hours,39,6953,5883
item,advanced-circuit,ten_hours,40,6938,6128
item,advanced-circuit,ten_hours,41,6330,4671
item,advanced-circuit,ten_hours,42,5168,4778
item,advanced-circuit,ten_hours,43,5179,4426
item,advanced-circuit,ten_hours,44,5163,4237
item,advanced-circuit,ten_hours,45,5029,4705
item,advanced-circuit,ten_hours,46,4304,4222
item,advanced-circuit,ten_hours,47,4034,3379
item,advanced-circuit,ten_hours,48,3760,3318
item,advanced-circuit,ten_hours,49,3685,3282
item,advanced-circuit,ten_hours,50,3651,3232
item,advanced-circuit,ten_hours,51,3173,2490
item,advanced-circuit,ten_hours,52,1974,1282
item,advanced-circuit,ten_hours,53,1322,1118
item,advanced-circuit,ten_hours,54,1104,1051
item,advanced-circuit,ten_hours,55,1012,1254
item,advanced-circuit,ten_hours,56,833,761
item,advanced-circuit,ten_hours,57,857,887
item,advanced-circuit,ten_hours,58,766,795
item,advanced-circuit,ten_hours,59,997,948
item,advanced-circuit,ten_hours,60,642,855
item,advanced-circuit,ten_hours,61,448,462
item,advanced-circuit,ten_hours,62,444,330
item,advanced-circuit,ten_hours,63,443,327
item,advanced-circuit,ten_hours,64,439,309
item,advanced-circuit,ten_hours,65,404,318
item,advanced-circuit,ten_hours,66,449,525
item,advanced-circuit,ten_hours,67,440,318
item,advanced-circuit,ten_hours,68,442,309
item,advanced-circuit,ten_hours,69,435,413
item,advanced-circuit,ten_hours,70,435,880
item,advanced-circuit,ten_hours,71,435,237
item,advanced-circuit,ten_hours,72,435,231
item,advanced-circuit,ten_hours,73,424,204
item,advanced-circuit,ten_hours,74,17,0
item,advanced-circuit,fifty_hours,1,34766,31723
item,advanced-circuit,fifty_hours,2,34754,31698
item,advanced-circuit,fifty_hours,3,34762,32191
item,advanced-circuit,fifty_hours,4,34808,33117
item,advanced-circuit,fifty_hours,5,34754,33826
item,advanced-circuit,fifty_hours,6,34700,33694
item,advanced-circuit,fifty_hours,7,34761,29513
item,advanced-circuit,fifty_hours,8,28778,24240
item,advanced-circuit,fifty_hours,9,20812,18906
item,advanced-circuit,fifty_hours,10,11224,9173
item,advanced-circuit,fifty_hours,11,4465,4645
item,advanced-circuit,fifty_hours,12,2416,2283
item,advanced-circuit,fifty_hours,13,2170,1883
item,advanced-circuit,fifty_hours,14,1746,1552
item,processing-unit,ten_hours,1,1138,574
item,processing-unit,ten_hours,2,1149,599
item,processing-unit,ten_hours,3,1113,557
item,processing-unit,ten_hours,4,1148,523
item,processing-unit,ten_hours,5,1149,547
item,processing-unit,ten_hours,6,1106,542
item,processing-unit,ten_hours,7,1148,590
item,processing-unit,ten_hours,8,1144,706
item,processing-unit,ten_hours,9,1116,465
item,processing-unit,ten_hours,10,1142,483
item,processing-unit,ten_hours,11,1146,848
item,processing-unit,ten_hours,12,1109,759
item,processing-unit,ten_hours,13,1159,761
item,processing-unit,ten_hours,14,1135,882
item,processing-unit,ten_hours,15,1128,1023
item,processing-unit,ten_hours,16,1143,965
item,processing-unit,ten_hours,17,1132,944
item,processing-unit,ten_hours,18,1129,899
item,processing-unit,ten_hours,19,1149,782
item,processing-unit,ten_hours,20,1119,1030
item,processing-unit,ten_hours,21,1143,1102
item,processing-unit,ten_hours,22,1140,1565
item,processing-unit,ten_hours,23,1117,1385
item,processing-unit,ten_hours,24,1156,977
item,processing-unit,ten_hours,25,1158,1157
item,processing-unit,ten_hours,26,1108,1272
item,processing-unit,ten_hours,27,1143,619
item,processing-unit,ten_hours,28,1146,622
item,processing-unit,ten_hours,29,1114,1228
item,processing-unit,ten_hours,30,1134,988
item,processing-unit,ten_hours,31,1091,823
item,processing-unit,ten_hours,32,1104,782
item,processing-unit,ten_hours,33,1149,1278
item,processing-unit,ten_hours,34,1125,1025
item,processing-unit,ten_hours,35,1144,439
item,processing-unit,ten_hours,36,1165,916
item,processing-unit,ten_hours,37,1110,965
item,processing-unit,ten_hours,38,1117,807
item,processing-unit,ten_hours,39,1125,927
item,processing-unit,ten_hours,40,1064,782
item,processing-unit,ten_hours,41,869,902
item,processing-unit,ten_hours,42,763,415
item,processing-unit,ten_hours,43,732,691
item,processing-unit,ten_hours,44,763,598
item,processing-unit,ten_hours,45,631,534
item,processing-unit,ten_hours,46,428,536
item,processing-unit,ten_hours,47,305,131
item,processing-unit,ten_hours,48,297,419
item,processing-unit,ten_hours,49,306,0
item,processing-unit,ten_hours,50,317,0
item,processing-unit,ten_hours,51,145,0
item,processing-unit,fifty_hours,1,5663,2850
item,processing-unit,fifty_hours,2,5691,3733
item,processing-unit,fifty_hours,3,5681,4613
item,processing-unit,fifty_hours,4,5675,6059
item,processing-unit,fifty_hours,5,5669,4898
item,processing-unit,fifty_hours,6,5603,4896
item,processing-unit,fifty_hours,7,5661,4054
item,processing-unit,fifty_hours,8,4191,3388
item,processing-unit,fifty_hours,9,1967,1620
item,processing-unit,fifty_hours,10,462,0
item,plastic-bar,ten_hours,1,17514,17505
item,plastic-bar,ten_hours,2,17506,17508
item,plastic-bar,ten_hours,3,17510,17502
item,plastic-bar,ten_hours,4,17450,17458
item,plastic-bar,ten_hours,5,17472,17478
item,plastic-bar,ten_hours,6,17544,17534
item,plastic-bar,ten_hours,7,17530,17542
item,plastic-bar,ten_hours,8,17530,17561
item,plastic-bar,ten_hours,9,17652,17652
item,plastic-bar,ten_hours,10,17650,17634
item,plastic-bar,ten_hours,11,17638,17680
item,plastic-bar,ten_hours,12,17764,17801
item,plastic-bar,ten_hours,13,17978,18032
item,plastic-bar,ten_hours,14,18216,18335
item,plastic-bar,ten_hours,15,18762,18809
item,plastic-bar,ten_hours,16,19060,19090
item,plastic-bar,ten_hours,17,19156,19175
item,plastic-bar,ten_hours,18,19160,19172
item,plastic-bar,ten_hours,19,19140,19144
item,plastic-bar,ten_hours,20,19182,19200
item,plastic-bar,ten_hours,21,19186,19187
item,plastic-bar,ten_hours,22,19166,19176
item,plastic-bar,ten_hours,23,19170,19172
item,plastic-bar,ten_hours,24,19130,19117
item,plastic-bar,ten_hours,25,19168,19130
item,plastic-bar,ten_hours,26,19306,19229
item,plastic-bar,ten_hours,27,19294,19306
item,plastic-bar,ten_hours,28,19316,19304
item,plastic-bar,ten_hours,29,19290,19300
item,plastic-bar,ten_hours,30,19300,19296
item,plastic-bar,ten_hours,31,19304,19312
item,plastic-bar,ten_hours,32,19310,19308
item,plastic-bar,ten_hours,33,19310,19308
item,plastic-bar,ten_hours,34,19260,19089
item,plastic-bar,ten_hours,35,19322,19308
item,plastic-bar,ten_hours,36,19344,19292
item,plastic-bar,ten_hours,37,19326,19296
item,plastic-bar,ten_hours,38,19310,19293
item,plastic-bar,ten_hours,39,19328,19294
item,plastic-bar,ten_hours,40,19310,19254
item,plastic-bar,ten_hours,41,19012,18200
item,plastic-bar,ten_hours,42,15616,15231
item,plastic-bar,ten_hours,43,14946,14324
item,plastic-bar,ten_hours,44,13486,12613
item,plastic-bar,ten_hours,45,12142,11896
item,plastic-bar,ten_hours,46,10858,10499
item,plastic-bar,ten_hours,47,10146,9887
item,plastic-bar,ten_hours,48,9406,9334
item,plastic-bar,ten_hours,49,9090,9115
item,plastic-bar,ten_hours,50,9150,8893
item,plastic-bar,ten_hours,51,8122,6875
item,plastic-bar,ten_hours,52,4410,4014
item,plastic-bar,ten_hours,53,2968,2744
item,plastic-bar,ten_hours,54,2262,2226
item,plastic-bar,ten_hours,55,2128,2050
item,plastic-bar,ten_hours,56,1790,1674
item,plastic-bar,ten_hours,57,1706,1706
item,plastic-bar,ten_hours,58,1608,1536
item,plastic-bar,ten_hours,59,2036,1988
item,plastic-bar,ten_hours,60,1536,1340
item,plastic-bar,ten_hours,61,912,898
item,plastic-bar,ten_hours,62,890,888
item,plastic-bar,ten_hours,63,956,888
item,plastic-bar,ten_hours,64,884,878
item,plastic-bar,ten_hours,65,826,806
item,plastic-bar,ten_hours,66,894,898
item,plastic-bar,ten_hours,67,880,880
item,plastic-bar,ten_hours,68,886,886
item,plastic-bar,ten_hours,69,870,870
item,plastic-bar,ten_hours,70,868,870
item,plastic-bar,ten_hours,71,870,870
item,plastic-bar,ten_hours,72,896,870
item,plastic-bar,ten_hours,73,892,870
item,plastic-bar,ten_hours,74,584,70
item,plastic-bar,ten_hours,75,110,0
item,plastic-bar,fifty_hours,1,87728,87767
item,plastic-bar,fifty_hours,2,89246,89482
item,plastic-bar,fifty_hours,3,95278,95390
item,plastic-bar,fifty_hours,4,95834,95852
item,plastic-bar,fifty_hours,5,96374,96269
item,plastic-bar,fifty_hours,6,96484,96313
item,plastic-bar,fifty_hours,7,96630,96483
item,plastic-bar,fifty_hours,8,82370,79622
item,plastic-bar,fifty_hours,9,51642,50731
item,plastic-bar,fifty_hours,10,26912,24752
item,plastic-bar,fifty_hours,11,9268,8954
item,plastic-bar,fifty_hours,12,5178,4892
item,plastic-bar,fifty_hours,13,4356,4340
item,plastic-bar,fifty_hours,14,4110,3550
item,plastic-bar,fifty_hours,15,110,0
item,sulfur,ten_hours,1,2284,2314
item,sulfur,ten_hours,2,2330,2317
item,sulfur,ten_hours,3,2342,2328
item,sulfur,ten_hours,4,2292,2299
item,sulfur,ten_hours,5,2310,2301
item,sulfur,ten_hours,6,2280,2300
item,sulfur,ten_hours,7,2320,2302
item,sulfur,ten_hours,8,2324,2327
item,sulfur,ten_hours,9,2292,2319
item,sulfur,ten_hours,10,2308,2277
item,sulfur,ten_hours,11,2304,2313
item,sulfur,ten_hours,12,2302,2299
item,sulfur,ten_hours,13,2306,2326
item,sulfur,ten_hours,14,2318,2320
item,sulfur,ten_hours,15,2294,2272
item,sulfur,ten_hours,16,2358,2335
item,sulfur,ten_hours,17,2346,2324
item,sulfur,ten_hours,18,2448,2438
item,sulfur,ten_hours,19,2576,2568
item,sulfur,ten_hours,20,2558,2559
item,sulfur,ten_hours,21,2576,2570
item,sulfur,ten_hours,22,2554,2570
item,sulfur,ten_hours,23,2564,2562
item,sulfur,ten_hours,24,2574,2567
item,sulfur,ten_hours,25,2560,2569
item,sulfur,ten_hours,26,2570,2568
item,sulfur,ten_hours,27,2566,2563
item,sulfur,ten_hours,28,2566,2569
item,sulfur,ten_hours,29,2584,2565
item,sulfur,ten_hours,30,2556,2565
item,sulfur,ten_hours,31,2566,2567
item,sulfur,ten_hours,32,2580,2546
item,sulfur,ten_hours,33,2546,2557
item,sulfur,ten_hours,34,2726,2517
item,sulfur,ten_hours,35,2344,2327
item,sulfur,ten_hours,36,2272,2275
item,sulfur,ten_hours,37,2296,2277
item,sulfur,ten_hours,38,2258,2275
item,sulfur,ten_hours,39,2270,2278
item,sulfur,ten_hours,40,2278,2271
item,sulfur,ten_hours,41,2274,2286
item,sulfur,ten_hours,42,2282,2270
item,sulfur,ten_hours,43,2268,2277
item,sulfur,ten_hours,44,2270,2280
item,sulfur,ten_hours,45,2296,2322
item,sulfur,ten_hours,46,2194,2494
item,sulfur,ten_hours,47,1230,1227
item,sulfur,ten_hours,48,1118,1103
item,sulfur,ten_hours,49,1846,1547
item,sulfur,ten_hours,50,1838,1827
item,sulfur,ten_hours,51,1100,1105
item,sulfur,ten_hours,52,1012,1042
item,sulfur,ten_hours,53,854,780
item,sulfur,ten_hours,54,718,689
item,sulfur,ten_hours,55,676,674
item,sulfur,ten_hours,56,668,673
item,sulfur,ten_hours,57,672,673
item,sulfur,ten_hours,58,846,678
item,sulfur,ten_hours,59,730,676
item,sulfur,ten_hours,60,672,673
item,sulfur,ten_hours,61,684,673
item,sulfur,ten_hours,62,684,678
item,sulfur,ten_hours,63,680,676
item,sulfur,ten_hours,64,672,673
item,sulfur,ten_hours,65,684,673
item,sulfur,ten_hours,66,672,678
item,sulfur,ten_hours,67,678,676
item,sulfur,ten_hours,68,676,673
item,sulfur,ten_hours,69,676,676
item,sulfur,ten_hours,70,702,677
item,sulfur,ten_hours,71,720,679
item,sulfur,ten_hours,72,720,677
item,sulfur,ten_hours,73,438,263
item,sulfur,ten_hours,74,48,0
item,sulfur,fifty_hours,1,11526,11549
item,sulfur,fifty_hours,2,11538,11535
item,sulfur,fifty_hours,3,12022,11937
item,sulfur,fifty_hours,4,12826,12828
item,sulfur,fifty_hours,5,12846,12834
item,sulfur,fifty_hours,6,12974,12752
item,sulfur,fifty_hours,7,11440,11432
item,sulfur,fifty_hours,8,11372,11384
item,sulfur,fifty_hours,9,8684,8693
item,sulfur,fifty_hours,10,5522,5443
item,sulfur,fifty_hours,11,3592,3374
item,sulfur,fifty_hours,12,3392,3373
item,sulfur,fifty_hours,13,3386,3376
item,sulfur,fifty_hours,14,2628,2296
item,automation-science-pack,ten_hours,1,648,0
item,automation-science-pack,ten_hours,2,648,0
item,automation-science-pack,ten_hours,3,648,285
item,automation-science-pack,ten_hours,4,648,2357
item,automation-science-pack,ten_hours,5,648,1168
item,automation-science-pack,ten_hours,6,648,0
item,automation-science-pack,ten_hours,7,648,0
item,automation-science-pack,ten_hours,8,648,0
item,automation-science-pack,ten_hours,9,648,0
item,automation-science-pack,ten_hours,10,648,0
item,automation-science-pack,ten_hours,11,648,0
item,automation-science-pack,ten_hours,12,648,0
item,automation-science-pack,ten_hours,13,648,586
item,automation-science-pack,ten_hours,14,648,966
item,automation-science-pack,ten_hours,15,648,690
item,automation-science-pack,ten_hours,16,648,936
item,automation-science-pack,ten_hours,17,648,886
item,automation-science-pack,ten_hours,18,648,97
item,automation-science-pack,ten_hours,19,648,471
item,automation-science-pack,ten_hours,20,648,682
item,automation-science-pack,ten_hours,21,616,557
item,automation-science-pack,ten_hours,22,636,468
item,automation-science-pack,ten_hours,23,625,241
item,automation-science-pack,ten_hours,24,648,336
item,automation-science-pack,ten_hours,25,648,855
item,automation-science-pack,ten_hours,26,643,946
item,automation-science-pack,ten_hours,27,641,515
item,automation-science-pack,ten_hours,28,648,745
item,automation-science-pack,ten_hours,29,648,877
item,automation-science-pack,ten_hours,30,648,659
item,automation-science-pack,ten_hours,31,531,1220
item,automation-science-pack,ten_hours,32,211,198
item,automation-science-pack,ten_hours,33,625,260
item,automation-science-pack,ten_hours,34,594,715
item,automation-science-pack,ten_hours,35,591,514
item,automation-science-pack,ten_hours,36,648,591
item,automation-science-pack,ten_hours,37,648,560
item,automation-science-pack,ten_hours,38,647,736
item,automation-science-pack,ten_hours,39,428,598
item,automation-science-pack,ten_hours,40,414,670
item,automation-science-pack,ten_hours,41,425,458
item,automation-science-pack,ten_hours,42,565,95
item,automation-science-pack,ten_hours,43,507,47
item,automation-science-pack,ten_hours,44,544,0
item,automation-science-pack,ten_hours,45,644,611
item,automation-science-pack,ten_hours,46,641,70
item,automation-science-pack,ten_hours,47,652,989
item,automation-science-pack,ten_hours,48,648,914
item,automation-science-pack,ten_hours,49,643,661
item,automation-science-pack,ten_hours,50,638,427
item,automation-science-pack,ten_hours,51,648,461
item,automation-science-pack,ten_hours,52,636,385
item,automation-science-pack,ten_hours,53,643,384
item,automation-science-pack,ten_hours,54,627,326
item,automation-science-pack,ten_hours,55,425,231
item,automation-science-pack,ten_hours,56,271,228
item,automation-science-pack,ten_hours,57,267,231
item,automation-science-pack,ten_hours,58,271,137
item,automation-science-pack,ten_hours,59,268,155
item,automation-science-pack,ten_hours,60,264,138
item,automation-science-pack,ten_hours,61,288,219
item,automation-science-pack,ten_hours,62,288,217
item,automation-science-pack,ten_hours,63,288,254
item,automation-science-pack,ten_hours,64,276,294
item,automation-science-pack,ten_hours,65,268,198
item,automation-science-pack,ten_hours,66,243,269
item,automation-science-pack,ten_hours,67,199,206
item,automation-science-pack,ten_hours,68,212,202
item,automation-science-pack,ten_hours,69,147,146
item,automation-science-pack,ten_hours,70,156,135
item,automation-science-pack,ten_hours,71,183,134
item,automation-science-pack,ten_hours,72,239,102
item,automation-science-pack,ten_hours,73,248,188
item,automation-science-pack,ten_hours,74,228,210
item,automation-science-pack,ten_hours,75,219,243
item,automation-science-pack,ten_hours,76,165,83
item,automation-science-pack,ten_hours,77,228,146
item,automation-science-pack,ten_hours,78,171,166
item,automation-science-pack,ten_hours,79,168,131
item,automation-science-pack,ten_hours,80,168,157
item,automation-science-pack,ten_hours,81,168,140
item,automation-science-pack,ten_hours,82,168,145
item,automation-science-pack,ten_hours,83,168,150
item,automation-science-pack,ten_hours,84,160,50
item,automation-science-pack,ten_hours,85,22,24
item,automation-science-pack,ten_hours,86,28,24
item,automation-science-pack,ten_hours,87,36,33
item,automation-science-pack,ten_hours,88,36,36
item,automation-science-pack,ten_hours,89,36,36
item,automation-science-pack,ten_hours,90,16,17
item,automation-science-pack,ten_hours,91,23,34
item,automation-science-pack,ten_hours,92,27,24
item,automation-science-pack,ten_hours,93,30,27
item,automation-science-pack,ten_hours,94,27,21
item,automation-science-pack,ten_hours,95,2,7
item,automation-science-pack,ten_hours,96,8,3
item,automation-science-pack,fifty_hours,1,3240,1168
item,automation-science-pack,fifty_hours,2,3240,1552
item,automation-science-pack,fifty_hours,3,3240,3080
item,automation-science-pack,fifty_hours,4,3173,2284
item,automation-science-pack,fifty_hours,5,3228,3938
item,automation-science-pack,fifty_hours,6,2609,3052
item,automation-science-pack,fifty_hours,7,2962,2999
item,automation-science-pack,fifty_hours,8,2455,1270
item,automation-science-pack,fifty_hours,9,3228,3245
item,automation-science-pack,fifty_hours,10,3192,1983
item,automation-science-pack,fifty_hours,11,1502,982
item,automation-science-pack,fifty_hours,12,1404,1122
item,automation-science-pack,fifty_hours,13,1069,1021
item,automation-science-pack,fifty_hours,14,1054,769
item,automation-science-pack,fifty_hours,15,951,769
item,automation-science-pack,fifty_hours,16,832,642
item,automation-science-pack,fifty_hours,17,158,153
item,automation-science-pack,fifty_hours,18,123,123
item,automation-science-pack,fifty_hours,19,10,10
item,logistic-science-pack,ten_hours,1,630,0
item,logistic-science-pack,ten_hours,2,630,0
item,logistic-science-pack,ten_hours,3,630,282
item,logistic-science-pack,ten_hours,4,630,2359
item,logistic-science-pack,ten_hours,5,630,1165
item,logistic-science-pack,ten_hours,6,630,0
item,logistic-science-pack,ten_hours,7,630,0
item,logistic-science-pack,ten_hours,8,630,0
item,logistic-science-pack,ten_hours,9,630,0
item,logistic-science-pack,ten_hours,10,630,0
item,logistic-science-pack,ten_hours,11,630,0
item,logistic-science-pack,ten_hours,12,630,0
item,logistic-science-pack,ten_hours,13,630,587
item,logistic-science-pack,ten_hours,14,630,967
item,logistic-science-pack,ten_hours,15,630,692
item,logistic-science-pack,ten_hours,16,630,932
item,logistic-science-pack,ten_hours,17,630,885
item,logistic-science-pack,ten_hours,18,630,95
item,logistic-science-pack,ten_hours,19,630,472
item,logistic-science-pack,ten_hours,20,630,689
item,logistic-science-pack,ten_hours,21,605,550
item,logistic-science-pack,ten_hours,22,630,472
item,logistic-science-pack,ten_hours,23,630,233
item,logistic-science-pack,ten_hours,24,630,329
item,logistic-science-pack,ten_hours,25,630,859
item,logistic-science-pack,ten_hours,26,627,942
item,logistic-science-pack,ten_hours,27,622,517
item,logistic-science-pack,ten_hours,28,630,745
item,logistic-science-pack,ten_hours,29,630,895
item,logistic-science-pack,ten_hours,30,630,652
item,logistic-science-pack,ten_hours,31,630,1201
item,logistic-science-pack,ten_hours,32,518,196
item,logistic-science-pack,ten_hours,33,612,275
item,logistic-science-pack,ten_hours,34,620,712
item,logistic-science-pack,ten_hours,35,629,510
item,logistic-science-pack,ten_hours,36,630,592
item,logistic-science-pack,ten_hours,37,630,560
item,logistic-science-pack,ten_hours,38,630,734
item,logistic-science-pack,ten_hours,39,530,608
item,logistic-science-pack,ten_hours,40,621,664
item,logistic-science-pack,ten_hours,41,592,473
item,logistic-science-pack,ten_hours,42,458,95
item,logistic-science-pack,ten_hours,43,548,46
item,logistic-science-pack,ten_hours,44,606,0
item,logistic-science-pack,ten_hours,45,622,627
item,logistic-science-pack,ten_hours,46,588,60
item,logistic-science-pack,ten_hours,47,576,811
item,logistic-science-pack,ten_hours,48,593,904
item,logistic-science-pack,ten_hours,49,590,664
item,logistic-science-pack,ten_hours,50,582,424
item,logistic-science-pack,ten_hours,51,586,469
item,logistic-science-pack,ten_hours,52,600,381
item,logistic-science-pack,ten_hours,53,600,388
item,logistic-science-pack,ten_hours,54,560,318
item,logistic-science-pack,ten_hours,55,374,227
item,logistic-science-pack,ten_hours,56,231,229
item,logistic-science-pack,ten_hours,57,228,245
item,logistic-science-pack,ten_hours,58,181,142
item,logistic-science-pack,ten_hours,59,160,152
item,logistic-science-pack,ten_hours,60,167,131
item,logistic-science-pack,ten_hours,61,230,226
item,logistic-science-pack,ten_hours,62,240,216
item,logistic-science-pack,ten_hours,63,224,260
item,logistic-science-pack,ten_hours,64,226,300
item,logistic-science-pack,ten_hours,65,228,202
item,logistic-science-pack,ten_hours,66,238,272
item,logistic-science-pack,ten_hours,67,204,200
item,logistic-science-pack,ten_hours,68,216,186
item,logistic-science-pack,ten_hours,69,210,134
item,logistic-science-pack,ten_hours,70,188,128
item,logistic-science-pack,ten_hours,71,171,132
item,logistic-science-pack,ten_hours,72,207,107
item,logistic-science-pack,ten_hours,73,235,209
item,logistic-science-pack,ten_hours,74,210,203
item,logistic-science-pack,ten_hours,75,206,243
item,logistic-science-pack,ten_hours,76,191,84
item,logistic-science-pack,ten_hours,77,210,151
item,logistic-science-pack,ten_hours,78,162,167
item,logistic-science-pack,ten_hours,79,160,128
item,logistic-science-pack,ten_hours,80,160,158
item,logistic-science-pack,ten_hours,81,160,147
item,logistic-science-pack,ten_hours,82,159,154
item,logistic-science-pack,ten_hours,83,160,147
item,logistic-science-pack,ten_hours,84,122,19
item,logistic-science-pack,fifty_hours,1,3150,1165
item,logistic-science-pack,fifty_hours,2,3150,1554
item,logistic-science-pack,fifty_hours,3,3150,3076
item,logistic-science-pack,fifty_hours,4,3125,2273
item,logistic-science-pack,fifty_hours,5,3139,3958
item,logistic-science-pack,fifty_hours,6,3010,3036
item,logistic-science-pack,fifty_hours,7,3049,3004
item,logistic-science-pack,fifty_hours,8,2825,1278
item,logistic-science-pack,fifty_hours,9,2969,3066
item,logistic-science-pack,fifty_hours,10,2928,1980
item,logistic-science-pack,fifty_hours,11,1174,995
item,logistic-science-pack,fifty_hours,12,1087,1133
item,logistic-science-pack,fifty_hours,13,1096,994
item,logistic-science-pack,fifty_hours,14,1011,779
item,logistic-science-pack,fifty_hours,15,929,773
item,logistic-science-pack,fifty_hours,16,761,625
item,military-science-pack,ten_hours,1,286,0
item,military-science-pack,ten_hours,2,276,0
item,military-science-pack,ten_hours,3,284,292
item,military-science-pack,ten_hours,4,280,911
item,military-science-pack,ten_hours,5,278,797
item,military-science-pack,ten_hours,6,286,0
item,military-science-pack,ten_hours,7,274,0
item,military-science-pack,ten_hours,8,286,0
item,military-science-pack,ten_hours,9,280,0
item,military-science-pack,ten_hours,10,278,0
item,military-science-pack,ten_hours,11,286,0
item,military-science-pack,ten_hours,12,274,0
item,military-science-pack,ten_hours,13,286,381
item,military-science-pack,ten_hours,14,280,565
item,military-science-pack,ten_hours,15,274,383
item,military-science-pack,ten_hours,16,282,0
item,military-science-pack,ten_hours,17,274,0
item,military-science-pack,ten_hours,18,284,0
item,military-science-pack,ten_hours,19,280,474
item,military-science-pack,ten_hours,20,280,698
item,military-science-pack,ten_hours,21,286,548
item,military-science-pack,ten_hours,22,274,473
item,military-science-pack,ten_hours,23,284,232
item,military-science-pack,ten_hours,24,280,329
item,military-science-pack,ten_hours,25,280,872
item,military-science-pack,ten_hours,26,286,426
item,military-science-pack,ten_hours,27,274,498
item,military-science-pack,ten_hours,28,284,429
item,military-science-pack,ten_hours,29,280,0
item,military-science-pack,ten_hours,30,280,0
item,military-science-pack,ten_hours,31,286,0
item,military-science-pack,ten_hours,32,274,0
item,military-science-pack,ten_hours,33,284,0
item,military-science-pack,ten_hours,34,274,0
item,military-science-pack,ten_hours,35,300,0
item,military-science-pack,ten_hours,36,298,0
item,military-science-pack,ten_hours,37,304,266
item,military-science-pack,ten_hours,38,302,80
item,military-science-pack,ten_hours,39,292,0
item,military-science-pack,ten_hours,40,300,133
item,military-science-pack,ten_hours,41,294,395
item,military-science-pack,ten_hours,42,288,79
item,military-science-pack,ten_hours,43,278,41
item,military-science-pack,ten_hours,44,186,0
item,military-science-pack,fifty_hours,1,1404,797
item,military-science-pack,fifty_hours,2,1404,946
item,military-science-pack,fifty_hours,3,1394,857
item,military-science-pack,fifty_hours,4,1404,2280
item,military-science-pack,fifty_hours,5,1404,2225
item,military-science-pack,fifty_hours,6,1398,0
item,military-science-pack,fifty_hours,7,1496,346
item,military-science-pack,fifty_hours,8,1346,648
item,chemical-science-pack,ten_hours,1,572,0
item,chemical-science-pack,ten_hours,2,550,0
item,chemical-science-pack,ten_hours,3,558,284
item,chemical-science-pack,ten_hours,4,542,2355
item,chemical-science-pack,ten_hours,5,550,1167
item,chemical-science-pack,ten_hours,6,574,0
item,chemical-science-pack,ten_hours,7,538,0
item,chemical-science-pack,ten_hours,8,544,0
item,chemical-science-pack,ten_hours,9,580,0
item,chemical-science-pack,ten_hours,10,548,0
item,chemical-science-pack,ten_hours,11,550,0
item,chemical-science-pack,ten_hours,12,548,0
item,chemical-science-pack,ten_hours,13,556,586
item,chemical-science-pack,ten_hours,14,572,963
item,chemical-science-pack,ten_hours,15,532,693
item,chemical-science-pack,ten_hours,16,544,938
item,chemical-science-pack,ten_hours,17,588,884
item,chemical-science-pack,ten_hours,18,540,95
item,chemical-science-pack,ten_hours,19,544,473
item,chemical-science-pack,ten_hours,20,558,691
item,chemical-science-pack,ten_hours,21,554,540
item,chemical-science-pack,ten_hours,22,564,464
item,chemical-science-pack,ten_hours,23,530,240
item,chemical-science-pack,ten_hours,24,562,343
item,chemical-science-pack,ten_hours,25,580,858
item,chemical-science-pack,ten_hours,26,536,565
item,chemical-science-pack,ten_hours,27,548,519
item,chemical-science-pack,ten_hours,28,566,376
item,chemical-science-pack,ten_hours,29,548,888
item,chemical-science-pack,ten_hours,30,554,661
item,chemical-science-pack,ten_hours,31,532,1225
item,chemical-science-pack,ten_hours,32,518,195
item,chemical-science-pack,ten_hours,33,524,264
item,chemical-science-pack,ten_hours,34,484,716
item,chemical-science-pack,ten_hours,35,512,508
item,chemical-science-pack,ten_hours,36,526,595
