#tick=1449059,netprod=8792136986877.3,nets=3379
kind,name,sample,input,output
pw,pumpjack,157,5069.1666666667,0
pw,pumpjack,158,5053.3333333333,0
pw,pumpjack,159,5080.625,0
pw,pumpjack,160,5032.5,0
pw,pumpjack,161,5052.0433333333,0
pw,pumpjack,162,5062.9166666667,0
pw,pumpjack,163,5062.0833333333,0
pw,pumpjack,164,5072.9166666667,0
pw,pumpjack,165,5227.7083333333,0
pw,pumpjack,166,5037.7083333333,0
pw,pumpjack,167,5069.1666666667,0
pw,pumpjack,168,5031.0416666667,0
pw,pumpjack,169,5546.6666666667,0
pw,pumpjack,170,5554.375,0
pw,pumpjack,171,5547.5,0
pw,pumpjack,172,5550,0
pw,pumpjack,173,5539.375,0
pw,pumpjack,174,7218.1805555556,0
pw,pumpjack,175,820.08333333333,0
pw,assembling-machine-1,1,41.666666666667,0
pw,assembling-machine-1,2,41.666666666667,0
pw,assembling-machine-1,3,41.666666666667,0
pw,assembling-machine-1,4,41.666666666667,0
pw,assembling-machine-1,5,41.666666666667,0
pw,assembling-machine-1,6,41.666666666667,0
pw,assembling-machine-1,7,41.666666666667,0
pw,assembling-machine-1,8,41.667547743056,0
pw,assembling-machine-1,9,41.665785590278,0
pw,assembling-machine-1,10,41.666666666667,0
pw,assembling-machine-1,11,41.666666666667,0
pw,assembling-machine-1,12,41.666666666667,0
pw,assembling-machine-1,13,41.666666666667,0
pw,assembling-machine-1,14,41.666666666667,0
pw,assembling-machine-1,15,41.666666666667,0
pw,assembling-machine-1,16,41.666666666667,0
pw,assembling-machine-1,17,41.666666666667,0
pw,assembling-machine-1,18,41.666666666667,0
pw,assembling-machine-1,19,41.666666666667,0
pw,assembling-machine-1,20,41.666666666667,0
pw,assembling-machine-1,21,41.666666666667,0
pw,assembling-machine-1,22,41.666666666667,0
pw,assembling-machine-1,23,41.666666666667,0
pw,assembling-machine-1,24,41.666666666667,0
pw,assembling-machine-1,25,41.666666666667,0
pw,assembling-machine-1,26,41.666666666667,0
pw,assembling-machine-1,27,41.666666666667,0
pw,assembling-machine-1,28,41.666666666667,0
pw,assembling-machine-1,29,41.666666666667,0
pw,assembling-machine-1,30,41.666666666667,0
pw,assembling-machine-1,31,41.666666666667,0
pw,assembling-machine-1,32,41.667248263889,0
pw,assembling-machine-1,33,41.666089409722,0
pw,assembling-machine-1,34,41.666666666667,0
pw,assembling-machine-1,35,41.666666666667,0
pw,assembling-machine-1,36,41.666666666667,0
pw,assembling-machine-1,37,41.666666666667,0
pw,assembling-machine-1,38,41.666666666667,0
pw,assembling-machine-1,39,41.666666666667,0
pw,assembling-machine-1,40,41.666666666667,0
pw,assembling-machine-1,41,41.666666666667,0
pw,assembling-machine-1,42,41.666666666667,0
pw,assembling-machine-1,43,41.666666666667,0
pw,assembling-machine-1,44,41.666666666667,0
pw,assembling-machine-1,45,41.666666666667,0
pw,assembling-machine-1,46,41.666666666667,0
pw,assembling-machine-1,47,41.666666666667,0
pw,assembling-machine-1,48,41.666666666667,0
pw,assembling-machine-1,49,41.666666666667,0
pw,assembling-machine-1,50,41.666666666667,0
pw,assembling-machine-1,51,41.666666666667,0
pw,assembling-machine-1,52,41.666666666667,0
pw,assembling-machine-1,53,41.666666666667,0
pw,assembling-machine-1,54,41.666666666667,0
pw,assembling-machine-1,55,41.666666666667,0
pw,assembling-machine-1,56,41.666666666667,0
pw,assembling-machine-1,57,41.666666666667,0
pw,assembling-machine-1,58,41.666666666667,0
pw,assembling-machine-1,59,41.666666666667,0
pw,assembling-machine-1,60,41.666666666667,0
pw,assembling-machine-1,61,41.666666666667,0
pw,assembling-machine-1,62,41.666666666667,0
pw,assembling-machine-1,63,41.666666666667,0
pw,assembling-machine-1,64,41.666666666667,0
pw,assembling-machine-1,65,41.666666666667,0
pw,assembling-machine-1,66,41.666666666667,0
pw,assembling-machine-1,67,41.666666666667,0
pw,assembling-machine-1,68,41.666666666667,0
pw,assembling-machine-1,69,41.666666666667,0
pw,assembling-machine-1,70,41.666666666667,0
pw,assembling-machine-1,71,41.666666666667,0
pw,assembling-machine-1,72,41.666666666667,0
pw,assembling-machine-1,73,41.666666666667,0
pw,assembling-machine-1,74,41.666666666667,0
pw,assembling-machine-1,75,41.666666666667,0
pw,assembling-machine-1,76,41.666666666667,0
pw,assembling-machine-1,77,41.666666666667,0
pw,assembling-machine-1,78,41.666666666667,0
pw,assembling-machine-1,79,41.666666666667,0
pw,assembling-machine-1,80,41.666666666667,0
pw,assembling-machine-1,81,41.666666666667,0
pw,assembling-machine-1,82,41.666666666667,0
pw,assembling-machine-1,83,41.666666666667,0
pw,assembling-machine-1,84,41.666666666667,0
pw,assembling-machine-1,85,41.666666666667,0
pw,assembling-machine-1,86,41.666666666667,0
pw,assembling-machine-1,87,41.666666666667,0
pw,assembling-machine-1,88,41.666666666667,0
pw,assembling-machine-1,89,41.666666666667,0
pw,assembling-machine-1,90,41.666666666667,0
pw,assembling-machine-1,91,41.666666666667,0
pw,assembling-machine-1,92,41.666666666667,0
pw,assembling-machine-1,93,41.666666666667,0
pw,assembling-machine-1,94,41.666666666667,0
pw,assembling-machine-1,95,41.666666666667,0
pw,assembling-machine-1,96,41.666666666667,0
pw,assembling-machine-1,97,41.666666666667,0
pw,assembling-machine-1,98,41.666666666667,0
pw,assembling-machine-1,99,41.666666666667,0
pw,assembling-machine-1,100,41.666666666667,0
pw,assembling-machine-1,101,41.666666666667,0
pw,assembling-machine-1,102,41.666666666667,0
pw,assembling-machine-1,103,41.666666666667,0
pw,assembling-machine-1,104,41.666666666667,0
pw,assembling-machine-1,105,41.666666666667,0
pw,assembling-machine-1,106,41.666666666667,0
pw,assembling-machine-1,107,41.666666666667,0
pw,assembling-machine-1,108,41.666666666667,0
pw,assembling-machine-1,109,41.666666666667,0
pw,assembling-machine-1,110,41.666666666667,0
pw,assembling-machine-1,111,41.666666666667,0
pw,assembling-machine-1,112,41.666666666667,0
pw,assembling-machine-1,113,41.666666666667,0
pw,assembling-machine-1,114,41.666666666667,0
pw,assembling-machine-1,115,41.666666666667,0
pw,assembling-machine-1,116,41.666666666667,0
pw,assembling-machine-1,117,41.666666666667,0
pw,assembling-machine-1,118,41.666666666667,0
pw,assembling-machine-1,119,41.666666666667,0
pw,assembling-machine-1,120,41.666666666667,0
pw,assembling-machine-1,121,41.666666666667,0
pw,assembling-machine-1,122,41.666666666667,0
pw,assembling-machine-1,123,41.666666666667,0
pw,assembling-machine-1,124,41.666666666667,0
pw,assembling-machine-1,125,41.666666666667,0
pw,assembling-machine-1,126,41.666666666667,0
pw,assembling-machine-1,127,41.666666666667,0
pw,assembling-machine-1,128,41.666666666667,0
pw,assembling-machine-1,129,41.666666666667,0
pw,assembling-machine-1,130,41.666666666667,0
pw,assembling-machine-1,131,41.666666666667,0
pw,assembling-machine-1,132,41.666666666667,0
pw,assembling-machine-1,133,41.666666666667,0
pw,assembling-machine-1,134,41.666666666667,0
pw,assembling-machine-1,135,41.666666666667,0
pw,assembling-machine-1,136,41.666666666667,0
pw,assembling-machine-1,137,41.666666666667,0
pw,assembling-machine-1,138,41.666666666667,0
pw,assembling-machine-1,139,41.666666666667,0
pw,assembling-machine-1,140,41.666666666667,0
pw,assembling-machine-1,141,52.083333333333,0
pw,assembling-machine-1,142,177.08333333333,0
pw,assembling-machine-1,143,187.5,0
pw,assembling-machine-1,144,177.08333333333,0
pw,assembling-machine-1,145,177.08333333333,0
pw,assembling-machine-1,146,177.08333333333,0
pw,assembling-machine-1,147,177.08333333333,0
pw,assembling-machine-1,148,187.5,0
pw,assembling-machine-1,149,177.08333333333,0
pw,assembling-machine-1,150,177.08333333333,0
pw,assembling-machine-1,151,177.08333333333,0
pw,assembling-machine-1,152,177.08333333333,0
pw,assembling-machine-1,153,41.666666666667,0
pw,assembling-machine-1,154,41.666666666667,0
pw,assembling-machine-1,155,41.666666666667,0
pw,assembling-machine-1,156,5990.5088888889,0
pw,assembling-machine-1,157,9083.3327777778,0
pw,assembling-machine-1,158,9083.3327777778,0
pw,assembling-machine-1,159,9083.3327777778,0
pw,assembling-machine-1,160,9406.25,0
pw,assembling-machine-1,161,9426.4233333333,0
pw,assembling-machine-1,162,9427.0833333333,0
pw,assembling-machine-1,163,9427.0833333333,0
pw,assembling-machine-1,164,9427.0833333333,0
pw,assembling-machine-1,165,9427.0833333333,0
pw,assembling-machine-1,166,9427.0833333333,0
pw,assembling-machine-1,167,9427.0833333333,0
pw,assembling-machine-1,168,9427.0833333333,0
pw,assembling-machine-1,169,9395.8333333333,0
pw,assembling-machine-1,170,9388.7144444444,0
pw,assembling-machine-1,171,9395.8333333333,0
pw,assembling-machine-1,172,9395.8333333333,0
pw,assembling-machine-1,173,9395.8333333333,0
pw,assembling-machine-1,174,9395.8333333333,0
pw,assembling-machine-1,175,9395.8333333333,0
pw,assembling-machine-1,176,9395.8333333333,0
pw,assembling-machine-1,177,12860.706666667,0
pw,assembling-machine-1,178,17145.834444444,0
pw,assembling-machine-1,179,19333.635555556,0
pw,assembling-machine-1,180,17940.624444444,0
pw,assembling-machine-1,181,15934.422222222,0
pw,assembling-machine-1,182,16278.625555556,0
pw,assembling-machine-1,183,16874.478888889,0
pw,assembling-machine-1,184,16776.562222222,0
pw,assembling-machine-1,185,18696.702222222,0
pw,assembling-machine-1,186,19314.582222222,0
pw,assembling-machine-1,187,51397.373333333,0
pw,assembling-machine-1,188,48818.217777778,0
pw,assembling-machine-1,189,25716.357777778,0
pw,assembling-machine-1,190,18908.853333333,0
pw,assembling-machine-1,191,15883.854444444,0
pw,assembling-machine-1,192,18013.223333333,0
pw,assembling-machine-1,193,16805.166666667,0
pw,assembling-machine-1,194,17471.701111111,0
pw,assembling-machine-1,195,9306.0544444444,0
pw,assembling-machine-1,196,10876.52,0
pw,assembling-machine-1,197,5868.5266666667,0
pw,assembling-machine-2,1,2031811.9822222,0
pw,assembling-machine-2,2,2060495.6444444,0
pw,assembling-machine-2,3,2076831.5733333,0
pw,assembling-machine-2,4,2037219.4133333,0
pw,assembling-machine-2,5,1940625.2088889,0
pw,assembling-machine-2,6,1879340.2311111,0
pw,assembling-machine-2,7,1882551.7511111,0
pw,assembling-machine-2,8,1936336.9244444,0
pw,assembling-machine-2,9,1821386.5244444,0
pw,assembling-machine-2,10,1825946.0266667,0
pw,assembling-machine-2,11,1877454.3644444,0
pw,assembling-machine-2,12,1944530.0622222,0
pw,assembling-machine-2,13,2027191.4666667,0
pw,assembling-machine-2,14,2038629.12,0
pw,assembling-machine-2,15,2043520.4266667,0
pw,assembling-machine-2,16,2049054.5777778,0
pw,assembling-machine-2,17,2057818.1688889,0
pw,assembling-machine-2,18,2062259.3422222,0
pw,assembling-machine-2,19,2067637.0488889,0
pw,assembling-machine-2,20,2066492.8711111,0
pw,assembling-machine-2,21,2076015.36,0
pw,assembling-machine-2,22,2093355.0933333,0
pw,assembling-machine-2,23,2108571.8755556,0
pw,assembling-machine-2,24,2130186.0977778,0
pw,assembling-machine-2,25,2118747.0222222,0
pw,assembling-machine-2,26,2114591.5733333,0
pw,assembling-machine-2,27,2112847.2177778,0
pw,assembling-machine-2,28,2112504.4622222,0
pw,assembling-machine-2,29,2114028.6577778,0
pw,assembling-machine-2,30,2108972.0888889,0
pw,assembling-machine-2,31,2116084.48,0
pw,assembling-machine-2,32,2113855.7155556,0
pw,assembling-machine-2,33,2168005.6888889,0
pw,assembling-machine-2,34,2149717.1911111,0
pw,assembling-machine-2,35,2173809.92,0
pw,assembling-machine-2,36,2176251.0222222,0
pw,assembling-machine-2,37,2178325.4755556,0
pw,assembling-machine-2,38,2178179.2711111,0
pw,assembling-machine-2,39,2174469.2622222,0
pw,assembling-machine-2,40,2182760.2488889,0
pw,assembling-machine-2,41,2164621.6533333,0
pw,assembling-machine-2,42,2133161.9555556,0
pw,assembling-machine-2,43,2113724.5866667,0
pw,assembling-machine-2,44,2119648,0
pw,assembling-machine-2,45,2134825.2444444,0
pw,assembling-machine-2,46,2150080.1422222,0
pw,assembling-machine-2,47,2153869.7955556,0
pw,assembling-machine-2,48,2159604.6222222,0
pw,assembling-machine-2,49,2187889.92,0
pw,assembling-machine-2,50,2195563.9466667,0
pw,assembling-machine-2,51,2119229.44,0
pw,assembling-machine-2,52,2080667.5911111,0
pw,assembling-machine-2,53,2075708.4444444,0
pw,assembling-machine-2,54,2082137.6,0
pw,assembling-machine-2,55,2088174.2222222,0
pw,assembling-machine-2,56,2094771.9111111,0
pw,assembling-machine-2,57,2124964.6933333,0
pw,assembling-machine-2,58,2179365.9733333,0
pw,assembling-machine-2,59,2256381.5822222,0
pw,assembling-machine-2,60,2213884.5866667,0
pw,assembling-machine-2,61,2211097.6,0
pw,assembling-machine-2,62,2219615.2888889,0
pw,assembling-machine-2,63,2244982.3288889,0
pw,assembling-machine-2,64,2257888.7111111,0
pw,assembling-machine-2,65,2261216.4266667,0
pw,assembling-machine-2,66,2249056.5688889,0
pw,assembling-machine-2,67,2259021.6533333,0
pw,assembling-machine-2,68,2278550.8977778,0
pw,assembling-machine-2,69,2195129.3155556,0
pw,assembling-machine-2,70,2296379.7333333,0
pw,assembling-machine-2,71,2339596.3733333,0
pw,assembling-machine-2,72,2315194.7377778,0
pw,assembling-machine-2,73,2298389.4755556,0
pw,assembling-machine-2,74,2301498.4533333,0
pw,assembling-machine-2,75,2332974.6488889,0
pw,assembling-machine-2,76,2330031.2177778,0
pw,assembling-machine-2,77,2334127.36,0
pw,assembling-machine-2,78,2333299.7688889,0
pw,assembling-machine-2,79,2349211.3066667,0
pw,assembling-machine-2,80,2345945.8844444,0
pw,assembling-machine-2,81,2350389.76,0
pw,assembling-machine-2,82,2356652.6577778,0
pw,assembling-machine-2,83,2277932.2311111,0
pw,assembling-machine-2,84,2267129.1733333,0
pw,assembling-machine-2,85,2266818.56,0
pw,assembling-machine-2,86,2333917.2977778,0
pw,assembling-machine-2,87,2370604.6577778,0
pw,assembling-machine-2,88,2370532.6933333,0
pw,assembling-machine-2,89,2394339.2711111,0
pw,assembling-machine-2,90,2424190.5777778,0
pw,assembling-machine-2,91,2454593.4222222,0
pw,assembling-machine-2,92,2474661.5466667,0
pw,assembling-machine-2,93,2495764.1955556,0
pw,assembling-machine-2,94,2518074.3111111,0
pw,assembling-machine-2,95,2483494.6844444,0
pw,assembling-machine-2,96,2471728.64,0
pw,assembling-machine-2,97,2478012.8711111,0
pw,assembling-machine-2,98,2474666.9511111,0
pw,assembling-machine-2,99,2479457.5644444,0
pw,assembling-machine-2,100,2599238.5422222,0
pw,assembling-machine-2,101,2579914.24,0
pw,assembling-machine-2,102,2533028.1244444,0
pw,assembling-machine-2,103,2503001.3155556,0
pw,assembling-machine-2,104,2509993.2444444,0
pw,assembling-machine-2,105,2521247.0044444,0
pw,assembling-machine-2,106,2521239.6088889,0
pw,assembling-machine-2,107,2527214.9333333,0
pw,assembling-machine-2,108,2536335.6444444,0
pw,assembling-machine-2,109,2526672.4977778,0
pw,assembling-machine-2,110,2524836.6933333,0
pw,assembling-machine-2,111,2540584.6755556,0
pw,assembling-machine-2,112,2554824.8177778,0
pw,assembling-machine-2,113,2540727.4666667,0
pw,assembling-machine-2,114,2220856.7466667,0
pw,assembling-machine-2,115,2231206.8266667,0
pw,assembling-machine-2,116,2467921.0666667,0
pw,assembling-machine-2,117,2471111.68,0
pw,assembling-machine-2,118,2465037.9377778,0
pw,assembling-machine-2,119,2440817.4933333,0
pw,assembling-machine-2,120,2448269.9377778,0
pw,assembling-machine-2,121,2459156.1955556,0
pw,assembling-machine-2,122,2452993.9911111,0
pw,assembling-machine-2,123,2398794.24,0
pw,assembling-machine-2,124,2306239.5733333,0
pw,assembling-machine-2,125,2124506.5955556,0
pw,assembling-machine-2,126,2004823.1822222,0
pw,assembling-machine-2,127,1933755.7333333,0
pw,assembling-machine-2,128,1900058.1688889,0
pw,assembling-machine-2,129,1905138.9155556,0
pw,assembling-machine-2,130,1913941.6177778,0
pw,assembling-machine-2,131,1909407.7155556,0
pw,assembling-machine-2,132,1925876.48,0
pw,assembling-machine-2,133,1950650.1688889,0
pw,assembling-machine-2,134,1935783.68,0
pw,assembling-machine-2,135,1962702.6488889,0
pw,assembling-machine-2,136,1955927.1822222,0
pw,assembling-machine-2,137,1965575.1111111,0
pw,assembling-machine-2,138,1939710.0088889,0
pw,assembling-machine-2,139,1971596.5155556,0
pw,assembling-machine-2,140,2003121.92,0
pw,assembling-machine-2,141,1914999.8933333,0
pw,assembling-machine-2,142,1493539.2711111,0
pw,assembling-machine-2,143,1196862.72,0
pw,assembling-machine-2,144,992221.65333333,0
pw,assembling-machine-2,145,753948.87111111,0
pw,assembling-machine-2,146,835479.39555556,0
pw,assembling-machine-2,147,851777.28,0
pw,assembling-machine-2,148,828978.34666667,0
pw,assembling-machine-2,149,779953.63555556,0
pw,assembling-machine-2,150,770934.18666667,0
pw,assembling-machine-2,151,773137.49333333,0
pw,assembling-machine-2,152,758644.90666667,0
pw,assembling-machine-2,153,719646.64888889,0
pw,assembling-machine-2,154,683735.25333333,0
pw,assembling-machine-2,155,625821.08444444,0
pw,assembling-machine-2,156,521723.66222222,0
pw,assembling-machine-2,157,470489.56444444,0
pw,assembling-machine-2,158,429177.17333333,0
pw,assembling-machine-2,159,439791.64444444,0
pw,assembling-machine-2,160,446730.91555556,0
pw,assembling-machine-2,161,458966.04444444,0
pw,assembling-machine-2,162,442249.99111111,0
pw,assembling-machine-2,163,450027.09333333,0
pw,assembling-machine-2,164,422574.89777778,0
pw,assembling-machine-2,165,383376.71111111,0
pw,assembling-machine-2,166,374647.64444444,0
pw,assembling-machine-2,167,254132.42666667,0
pw,assembling-machine-2,168,166201.44,0
pw,assembling-machine-2,169,142118.52444444,0
pw,assembling-machine-2,170,138635.76,0
pw,assembling-machine-2,171,125613.89333333,0
pw,assembling-machine-2,172,128971.87555556,0
pw,assembling-machine-2,173,131415.97333333,0
pw,assembling-machine-2,174,134072.56888889,0
pw,assembling-machine-2,175,134711.11111111,0
pw,assembling-machine-2,176,133259.54666667,0
pw,assembling-machine-2,177,123401.85777778,0
pw,assembling-machine-2,178,120802.20444444,0
pw,assembling-machine-2,179,104804.42666667,0
pw,assembling-machine-2,180,97472.568888889,0
pw,assembling-machine-2,181,93081.982222222,0
pw,assembling-machine-2,182,96171.395555556,0
pw,assembling-machine-2,183,91826.195555556,0
pw,assembling-machine-2,184,89289.928888889,0
pw,assembling-machine-2,185,90937.848888889,0
pw,assembling-machine-2,186,91327.084444444,0
pw,assembling-machine-2,187,25630.768888889,0
pw,assembling-machine-3,1,1637708.0888889,0
pw,assembling-machine-3,2,1680470.7555556,0
pw,assembling-machine-3,3,1684329.2444444,0
pw,assembling-machine-3,4,1692002.2755556,0
pw,assembling-machine-3,5,1612483.9822222,0
pw,assembling-machine-3,6,1600160.7111111,0
pw,assembling-machine-3,7,1659152.4977778,0
pw,assembling-machine-3,8,1749140.0533333,0
pw,assembling-machine-3,9,1596237.9377778,0
pw,assembling-machine-3,10,1155059.9111111,0
pw,assembling-machine-3,11,1010660.4088889,0
pw,assembling-machine-3,12,1400717.0844444,0
pw,assembling-machine-3,13,1793831.2533333,0
pw,assembling-machine-3,14,1674181.5466667,0
pw,assembling-machine-3,15,1375879.9644444,0
pw,assembling-machine-3,16,1374007.4666667,0
pw,assembling-machine-3,17,1439533.0844444,0
pw,assembling-machine-3,18,1559236.6933333,0
pw,assembling-machine-3,19,1325108.7644444,0
pw,assembling-machine-3,20,1343447.04,0
pw,assembling-machine-3,21,1595652.1244444,0
pw,assembling-machine-3,22,1665773.9377778,0
pw,assembling-machine-3,23,1662242.7022222,0
pw,assembling-machine-3,24,1659719.3955556,0
pw,assembling-machine-3,25,1619281.7777778,0
pw,assembling-machine-3,26,1616936.3911111,0
pw,assembling-machine-3,27,1612988.4444444,0
pw,assembling-machine-3,28,1627455.0044444,0
pw,assembling-machine-3,29,1632930.8444444,0
pw,assembling-machine-3,30,1628611.1288889,0
pw,assembling-machine-3,31,1711832.4622222,0
pw,assembling-machine-3,32,1569991.1111111,0
pw,assembling-machine-3,33,1488101.2622222,0
pw,assembling-machine-3,34,1459692.8,0
pw,assembling-machine-3,35,1499285.3333333,0
pw,assembling-machine-3,36,1527339.9466667,0
pw,assembling-machine-3,37,1542191.2177778,0
pw,assembling-machine-3,38,1591410.7733333,0
pw,assembling-machine-3,39,1594707.0577778,0
pw,assembling-machine-3,40,1625694.8622222,0
pw,assembling-machine-3,41,1636105.6711111,0
pw,assembling-machine-3,42,1527366.1155556,0
pw,assembling-machine-3,43,1529319.2533333,0
pw,assembling-machine-3,44,1403192.7466667,0
pw,assembling-machine-3,45,1386470.8266667,0
pw,assembling-machine-3,46,1383715.9822222,0
pw,assembling-machine-3,47,1368348.3022222,0
pw,assembling-machine-3,48,1417593.8844444,0
pw,assembling-machine-3,49,1461956.6933333,0
pw,assembling-machine-3,50,1436383.2888889,0
pw,assembling-machine-3,51,1057419.1644444,0
pw,assembling-machine-3,52,638507.80444444,0
pw,assembling-machine-3,53,669682.41777778,0
pw,assembling-machine-3,54,697607.60888889,0
pw,assembling-machine-3,55,712155.52,0
pw,assembling-machine-3,56,769980.08888889,0
pw,assembling-machine-3,57,963328.42666667,0
pw,assembling-machine-3,58,1158208.4266667,0
pw,assembling-machine-3,59,1420387.5555556,0
pw,assembling-machine-3,60,1417164.8,0
pw,assembling-machine-3,61,1354734.5066667,0
pw,assembling-machine-3,62,1355639.6088889,0
pw,assembling-machine-3,63,1365969.3511111,0
pw,assembling-machine-3,64,1376454.8266667,0
pw,assembling-machine-3,65,1412026.88,0
pw,assembling-machine-3,66,1414157.6533333,0
pw,assembling-machine-3,67,1427406.9333333,0
pw,assembling-machine-3,68,1424635.3066667,0
pw,assembling-machine-3,69,1432082.0622222,0
pw,assembling-machine-3,70,852380.01777778,0
pw,assembling-machine-3,71,522486.11555556,0
pw,assembling-machine-3,72,522903.64444444,0
pw,assembling-machine-3,73,635310.72,0
pw,assembling-machine-3,74,773333.90222222,0
pw,assembling-machine-3,75,805073.49333333,0
pw,assembling-machine-3,76,831933.79555556,0
pw,assembling-machine-3,77,874271.85777778,0
pw,assembling-machine-3,78,861808.71111111,0
pw,assembling-machine-3,79,769077.54666667,0
pw,assembling-machine-3,80,725657.24444444,0
pw,assembling-machine-3,81,755297.63555556,0
pw,assembling-machine-3,82,733303.96444444,0
pw,assembling-machine-3,83,488258.77333333,0
pw,assembling-machine-3,84,586212.65777778,0
pw,assembling-machine-3,85,620441.45777778,0
pw,assembling-machine-3,86,618225.13777778,0
pw,assembling-machine-3,87,620441.45777778,0
pw,assembling-machine-3,88,618225.13777778,0
pw,assembling-machine-3,89,620441.45777778,0
pw,assembling-machine-3,90,618225.13777778,0
pw,assembling-machine-3,91,620441.45777778,0
pw,assembling-machine-3,92,618225.13777778,0
pw,assembling-machine-3,93,620441.45777778,0
pw,assembling-machine-3,94,624303.07555556,0
pw,assembling-machine-3,95,649289.74222222,0
pw,assembling-machine-3,96,658044.44444444,0
pw,assembling-machine-3,97,658333.29777778,0
pw,assembling-machine-3,98,658150.04444444,0
pw,assembling-machine-3,99,492274.88,0
pw,oil-refinery,1,397833.35111111,0
pw,oil-refinery,2,397833.35111111,0
pw,oil-refinery,3,397833.35111111,0
pw,oil-refinery,4,397833.35111111,0
pw,oil-refinery,5,377402.09777778,0
pw,oil-refinery,6,369060.44444444,0
pw,oil-refinery,7,336029.19111111,0
pw,oil-refinery,8,334127.32444444,0
pw,oil-refinery,9,324054.82666667,0
pw,oil-refinery,10,316958.79111111,0
pw,oil-refinery,11,320818.77333333,0
pw,oil-refinery,12,325538.88,0
pw,oil-refinery,13,333880.56888889,0
pw,oil-refinery,14,343155.55555556,0
pw,oil-refinery,15,343826.38222222,0
pw,oil-refinery,16,351798.61333333,0
pw,oil-refinery,17,358647.92888889,0
pw,oil-refinery,18,363752.10666667,0
pw,oil-refinery,19,362483.34222222,0
pw,oil-refinery,20,383133.33333333,0
pw,oil-refinery,21,397833.35111111,0
pw,oil-refinery,22,397833.35111111,0
pw,oil-refinery,23,397833.35111111,0
pw,oil-refinery,24,397833.35111111,0
pw,oil-refinery,25,397833.35111111,0
pw,oil-refinery,26,397833.35111111,0
pw,oil-refinery,27,397833.35111111,0
pw,oil-refinery,28,397833.35111111,0
pw,oil-refinery,29,397833.35111111,0
pw,oil-refinery,30,397833.35111111,0
pw,oil-refinery,31,397833.35111111,0
pw,oil-refinery,32,391291.41333333,0
pw,oil-refinery,33,397304.32,0
pw,oil-refinery,34,394826.13333333,0
pw,oil-refinery,35,397833.35111111,0
pw,oil-refinery,36,397833.35111111,0
pw,oil-refinery,37,397833.35111111,0
pw,oil-refinery,38,397833.35111111,0
pw,oil-refinery,39,397833.35111111,0
pw,oil-refinery,40,397833.35111111,0
pw,oil-refinery,41,395218.70222222,0
pw,oil-refinery,42,383521.20888889,0
pw,oil-refinery,43,363635.41333333,0
pw,oil-refinery,44,361739.59111111,0
pw,oil-refinery,45,393560.42666667,0
pw,oil-refinery,46,397833.35111111,0
pw,oil-refinery,47,397833.35111111,0
pw,oil-refinery,48,397833.35111111,0
pw,oil-refinery,49,397833.35111111,0
pw,oil-refinery,50,397745.84888889,0
pw,oil-refinery,51,396404.16,0
pw,oil-refinery,52,378466.66666667,0
pw,oil-refinery,53,378116.69333333,0
pw,oil-refinery,54,380552.10666667,0
pw,oil-refinery,55,377970.84444444,0
pw,oil-refinery,56,381529.17333333,0
pw,oil-refinery,57,394435.41333333,0
pw,oil-refinery,58,397833.35111111,0
pw,oil-refinery,59,397833.35111111,0
pw,oil-refinery,60,397833.35111111,0
pw,oil-refinery,61,397833.35111111,0
pw,oil-refinery,62,397833.35111111,0
pw,oil-refinery,63,397541.68888889,0
pw,oil-refinery,64,387479.18222222,0
pw,oil-refinery,65,393006.25777778,0
pw,oil-refinery,66,385422.93333333,0
pw,oil-refinery,67,382433.35111111,0
pw,oil-refinery,68,366289.6,0
pw,oil-refinery,69,362711.82222222,0
pw,oil-refinery,70,351784.03555556,0
pw,oil-refinery,71,360631.25333333,0
pw,oil-refinery,72,357593.06666667,0
pw,oil-refinery,73,347170.84444444,0
pw,oil-refinery,74,342844.44444444,0
pw,oil-refinery,75,345765.97333333,0
pw,oil-refinery,76,337579.87555556,0
pw,oil-refinery,77,342440.99555556,0
pw,oil-refinery,78,339013.90222222,0
pw,oil-refinery,79,333394.45333333,0
pw,oil-refinery,80,330331.94666667,0
pw,oil-refinery,81,340900.01777778,0
pw,oil-refinery,82,329850.70222222,0
pw,oil-refinery,83,347355.55555556,0
pw,oil-refinery,84,381888.88888889,0
pw,oil-refinery,85,397833.35111111,0
pw,oil-refinery,86,397833.35111111,0
pw,oil-refinery,87,397833.35111111,0
pw,oil-refinery,88,397833.35111111,0
pw,oil-refinery,89,397833.35111111,0
pw,oil-refinery,90,397833.35111111,0
pw,oil-refinery,91,397833.35111111,0
pw,oil-refinery,92,397833.35111111,0
pw,oil-refinery,93,397833.35111111,0
pw,oil-refinery,94,397833.35111111,0
pw,oil-refinery,95,397833.35111111,0
pw,oil-refinery,96,397833.35111111,0
pw,oil-refinery,97,397833.35111111,0
pw,oil-refinery,98,397833.35111111,0
pw,oil-refinery,99,397833.35111111,0
pw,oil-refinery,100,397833.35111111,0
pw,oil-refinery,101,397833.35111111,0
pw,oil-refinery,102,397833.35111111,0
pw,oil-refinery,103,397833.35111111,0
pw,oil-refinery,104,397833.35111111,0
pw,oil-refinery,105,397833.35111111,0
pw,oil-refinery,106,397833.35111111,0
pw,oil-refinery,107,397833.35111111,0
pw,oil-refinery,108,397833.35111111,0
pw,oil-refinery,109,397833.35111111,0
pw,oil-refinery,110,397833.35111111,0
