#tick=1440948,surfaces=10,speed=1
kind,name,precision,sample,input,output
item,automation-science-pack,ten_hours,169,216,159
item,automation-science-pack,ten_hours,170,216,287
item,automation-science-pack,ten_hours,171,216,256
item,automation-science-pack,ten_hours,172,216,403
item,automation-science-pack,ten_hours,173,216,288
item,automation-science-pack,ten_hours,174,216,81
item,automation-science-pack,ten_hours,175,216,87
item,automation-science-pack,ten_hours,176,216,288
item,automation-science-pack,ten_hours,177,216,263
item,automation-science-pack,ten_hours,178,216,0
item,automation-science-pack,ten_hours,179,216,220
item,automation-science-pack,ten_hours,180,214,267
item,automation-science-pack,ten_hours,181,216,181
item,automation-science-pack,ten_hours,182,216,0
item,automation-science-pack,ten_hours,183,216,109
item,automation-science-pack,ten_hours,184,216,243
item,automation-science-pack,ten_hours,185,216,163
item,automation-science-pack,ten_hours,186,156,96
item,automation-science-pack,ten_hours,187,72,9
item,automation-science-pack,ten_hours,190,37,36
item,automation-science-pack,ten_hours,191,40,36
item,automation-science-pack,ten_hours,192,38,42
item,automation-science-pack,ten_hours,193,40,48
item,automation-science-pack,ten_hours,194,31,28
item,automation-science-pack,ten_hours,195,37,28
item,automation-science-pack,ten_hours,196,0,2
item,automation-science-pack,ten_hours,197,10,9
item,automation-science-pack,ten_hours,198,1,0
item,automation-science-pack,fifty_hours,1,1512,2553
item,automation-science-pack,fifty_hours,2,1457,4182
item,automation-science-pack,fifty_hours,3,1512,0
item,automation-science-pack,fifty_hours,4,1512,386
item,automation-science-pack,fifty_hours,5,1512,410
item,automation-science-pack,fifty_hours,6,1512,1672
item,automation-science-pack,fifty_hours,7,1507,3565
item,automation-science-pack,fifty_hours,8,1512,221
item,automation-science-pack,fifty_hours,9,1508,1372
item,automation-science-pack,fifty_hours,10,1512,3648
item,automation-science-pack,fifty_hours,11,1512,0
item,automation-science-pack,fifty_hours,12,1512,0
item,automation-science-pack,fifty_hours,13,1512,921
item,automation-science-pack,fifty_hours,14,1512,1830
item,automation-science-pack,fifty_hours,15,1512,365
item,automation-science-pack,fifty_hours,16,1512,1557
item,automation-science-pack,fifty_hours,17,1512,1231
item,automation-science-pack,fifty_hours,18,1512,1695
item,automation-science-pack,fifty_hours,19,1512,1277
item,automation-science-pack,fifty_hours,20,1468,1217
item,automation-science-pack,fifty_hours,21,1080,1002
item,automation-science-pack,fifty_hours,22,1080,1388
item,automation-science-pack,fifty_hours,23,1080,1282
item,automation-science-pack,fifty_hours,24,1080,882
item,automation-science-pack,fifty_hours,25,1080,841
item,automation-science-pack,fifty_hours,26,1080,989
item,automation-science-pack,fifty_hours,27,1080,1224
item,automation-science-pack,fifty_hours,28,1080,1328
item,automation-science-pack,fifty_hours,29,1080,1689
item,automation-science-pack,fifty_hours,30,1080,1068
item,automation-science-pack,fifty_hours,31,1080,774
item,automation-science-pack,fifty_hours,32,1080,902
item,automation-science-pack,fifty_hours,33,1080,741
item,automation-science-pack,fifty_hours,34,1080,767
item,automation-science-pack,fifty_hours,35,1080,1115
item,automation-science-pack,fifty_hours,36,1078,1038
item,automation-science-pack,fifty_hours,37,1080,696
item,automation-science-pack,fifty_hours,38,265,141
item,automation-science-pack,fifty_hours,39,186,182
item,automation-science-pack,fifty_hours,40,11,11
item,logistic-science-pack,ten_hours,1,294,330
item,logistic-science-pack,ten_hours,2,294,316
item,logistic-science-pack,ten_hours,3,294,312
item,logistic-science-pack,ten_hours,4,294,342
item,logistic-science-pack,ten_hours,5,294,1251
item,logistic-science-pack,ten_hours,6,294,892
item,logistic-science-pack,ten_hours,7,282,1201
item,logistic-science-pack,ten_hours,8,272,1170
item,logistic-science-pack,ten_hours,9,283,918
item,logistic-science-pack,ten_hours,10,294,0
item,logistic-science-pack,ten_hours,11,294,0
item,logistic-science-pack,ten_hours,12,294,0
item,logistic-science-pack,ten_hours,13,294,0
item,logistic-science-pack,ten_hours,14,294,0
item,logistic-science-pack,ten_hours,15,294,0
item,logistic-science-pack,ten_hours,16,294,0
item,logistic-science-pack,ten_hours,17,294,132
item,logistic-science-pack,ten_hours,18,294,259
item,logistic-science-pack,ten_hours,19,294,0
item,logistic-science-pack,ten_hours,20,294,0
item,logistic-science-pack,ten_hours,21,294,0
item,logistic-science-pack,ten_hours,22,294,0
item,logistic-science-pack,ten_hours,23,294,0
item,logistic-science-pack,ten_hours,24,294,0
item,logistic-science-pack,ten_hours,25,294,406
item,logistic-science-pack,ten_hours,26,294,310
item,logistic-science-pack,ten_hours,27,294,319
item,logistic-science-pack,ten_hours,28,294,314
item,logistic-science-pack,ten_hours,29,294,315
item,logistic-science-pack,ten_hours,30,294,416
item,logistic-science-pack,ten_hours,31,284,1263
item,logistic-science-pack,ten_hours,32,293,1315
item,logistic-science-pack,ten_hours,33,293,986
item,logistic-science-pack,ten_hours,34,294,0
item,logistic-science-pack,ten_hours,35,294,0
item,logistic-science-pack,ten_hours,36,294,0
item,logistic-science-pack,ten_hours,37,294,0
item,logistic-science-pack,ten_hours,38,294,0
item,logistic-science-pack,ten_hours,39,294,0
item,logistic-science-pack,ten_hours,40,294,222
item,logistic-science-pack,ten_hours,41,293,467
item,logistic-science-pack,ten_hours,42,294,304
item,logistic-science-pack,ten_hours,43,294,188
item,logistic-science-pack,ten_hours,44,294,177
item,logistic-science-pack,ten_hours,45,294,235
item,logistic-science-pack,ten_hours,46,294,369
item,logistic-science-pack,ten_hours,47,294,465
item,logistic-science-pack,ten_hours,48,294,1528
item,logistic-science-pack,ten_hours,49,294,774
item,logistic-science-pack,ten_hours,50,294,509
item,logistic-science-pack,ten_hours,51,294,0
item,logistic-science-pack,ten_hours,52,294,0
item,logistic-science-pack,ten_hours,53,294,0
item,logistic-science-pack,ten_hours,54,294,0
item,logistic-science-pack,ten_hours,55,294,0
item,logistic-science-pack,ten_hours,56,294,0
item,logistic-science-pack,ten_hours,57,294,0
item,logistic-science-pack,ten_hours,58,294,0
item,logistic-science-pack,ten_hours,59,294,0
item,logistic-science-pack,ten_hours,60,294,0
item,logistic-science-pack,ten_hours,61,294,0
item,logistic-science-pack,ten_hours,62,294,0
item,logistic-science-pack,ten_hours,63,294,0
item,logistic-science-pack,ten_hours,64,294,444
item,logistic-science-pack,ten_hours,65,294,476
item,logistic-science-pack,ten_hours,66,294,79
item,logistic-science-pack,ten_hours,67,294,519
item,logistic-science-pack,ten_hours,68,294,514
item,logistic-science-pack,ten_hours,69,294,521
item,logistic-science-pack,ten_hours,70,294,198
item,logistic-science-pack,ten_hours,71,294,0
item,logistic-science-pack,ten_hours,72,294,0
item,logistic-science-pack,ten_hours,73,294,0
item,logistic-science-pack,ten_hours,74,294,38
item,logistic-science-pack,ten_hours,75,294,320
item,logistic-science-pack,ten_hours,76,294,315
item,logistic-science-pack,ten_hours,77,294,314
item,logistic-science-pack,ten_hours,78,294,318
item,logistic-science-pack,ten_hours,79,294,318
item,logistic-science-pack,ten_hours,80,294,301
item,logistic-science-pack,ten_hours,81,294,215
item,logistic-science-pack,ten_hours,82,294,273
item,logistic-science-pack,ten_hours,83,294,244
item,logistic-science-pack,ten_hours,84,294,247
item,logistic-science-pack,ten_hours,85,294,246
item,logistic-science-pack,ten_hours,86,294,622
item,logistic-science-pack,ten_hours,87,294,386
item,logistic-science-pack,ten_hours,88,294,308
item,logistic-science-pack,ten_hours,89,294,128
item,logistic-science-pack,ten_hours,90,294,250
item,logistic-science-pack,ten_hours,91,294,269
item,logistic-science-pack,ten_hours,92,294,283
item,logistic-science-pack,ten_hours,93,294,420
item,logistic-science-pack,ten_hours,94,294,164
item,logistic-science-pack,ten_hours,95,294,143
item,logistic-science-pack,ten_hours,96,294,253
item,logistic-science-pack,ten_hours,97,294,287
item,logistic-science-pack,ten_hours,98,294,224
item,logistic-science-pack,ten_hours,99,294,257
item,logistic-science-pack,ten_hours,100,259,193
item,logistic-science-pack,ten_hours,101,210,204
item,logistic-science-pack,ten_hours,102,210,202
item,logistic-science-pack,ten_hours,103,210,198
item,logistic-science-pack,ten_hours,104,210,202
item,logistic-science-pack,ten_hours,105,210,192
item,logistic-science-pack,ten_hours,106,210,195
item,logistic-science-pack,ten_hours,107,210,229
item,logistic-science-pack,ten_hours,108,210,278
item,logistic-science-pack,ten_hours,109,210,335
item,logistic-science-pack,ten_hours,110,210,344
item,logistic-science-pack,ten_hours,111,210,13
item,logistic-science-pack,ten_hours,112,210,18
item,logistic-science-pack,ten_hours,113,210,227
item,logistic-science-pack,ten_hours,114,210,510
item,logistic-science-pack,ten_hours,115,210,519
item,logistic-science-pack,ten_hours,116,210,295
item,logistic-science-pack,ten_hours,117,210,276
item,logistic-science-pack,ten_hours,118,210,38
item,logistic-science-pack,ten_hours,119,210,102
item,logistic-science-pack,ten_hours,120,210,175
item,logistic-science-pack,ten_hours,121,210,182
item,logistic-science-pack,ten_hours,122,210,179
item,logistic-science-pack,ten_hours,123,210,162
item,logistic-science-pack,ten_hours,124,210,138
item,logistic-science-pack,ten_hours,125,210,178
item,logistic-science-pack,ten_hours,126,210,220
item,logistic-science-pack,ten_hours,127,210,223
item,logistic-science-pack,ten_hours,128,210,243
item,logistic-science-pack,ten_hours,129,210,277
item,logistic-science-pack,ten_hours,130,210,26
item,logistic-science-pack,ten_hours,131,210,138
item,logistic-science-pack,ten_hours,132,210,183
item,logistic-science-pack,ten_hours,133,210,218
item,logistic-science-pack,ten_hours,134,210,248
item,logistic-science-pack,ten_hours,135,210,442
item,logistic-science-pack,ten_hours,136,210,353
item,logistic-science-pack,ten_hours,137,210,286
item,logistic-science-pack,ten_hours,138,210,302
item,logistic-science-pack,ten_hours,139,210,78
item,logistic-science-pack,ten_hours,140,210,304
item,logistic-science-pack,ten_hours,141,210,368
item,logistic-science-pack,ten_hours,142,210,207
item,logistic-science-pack,ten_hours,143,210,332
item,logistic-science-pack,ten_hours,144,210,339
item,logistic-science-pack,ten_hours,145,210,265
item,logistic-science-pack,ten_hours,146,210,325
item,logistic-science-pack,ten_hours,147,210,258
item,logistic-science-pack,ten_hours,148,210,199
item,logistic-science-pack,ten_hours,149,210,157
item,logistic-science-pack,ten_hours,150,210,139
item,logistic-science-pack,ten_hours,151,210,127
item,logistic-science-pack,ten_hours,152,210,116
item,logistic-science-pack,ten_hours,153,210,169
item,logistic-science-pack,ten_hours,154,210,149
item,logistic-science-pack,ten_hours,155,210,200
item,logistic-science-pack,ten_hours,156,210,144
item,logistic-science-pack,ten_hours,157,210,220
item,logistic-science-pack,ten_hours,158,210,166
item,logistic-science-pack,ten_hours,159,210,150
item,logistic-science-pack,ten_hours,160,210,218
item,logistic-science-pack,ten_hours,161,210,182
item,logistic-science-pack,ten_hours,162,210,183
item,logistic-science-pack,ten_hours,163,210,172
item,logistic-science-pack,ten_hours,164,210,161
item,logistic-science-pack,ten_hours,165,210,38
item,logistic-science-pack,ten_hours,166,210,0
item,logistic-science-pack,ten_hours,167,210,157
item,logistic-science-pack,ten_hours,168,210,158
item,logistic-science-pack,ten_hours,169,198,165
item,logistic-science-pack,ten_hours,170,180,284
item,logistic-science-pack,ten_hours,171,180,251
item,logistic-science-pack,ten_hours,172,196,405
item,logistic-science-pack,ten_hours,173,209,288
item,logistic-science-pack,ten_hours,174,210,51
item,logistic-science-pack,ten_hours,175,210,92
item,logistic-science-pack,ten_hours,176,210,288
item,logistic-science-pack,ten_hours,177,210,240
item,logistic-science-pack,ten_hours,178,210,0
item,logistic-science-pack,ten_hours,179,210,231
item,logistic-science-pack,ten_hours,180,208,268
item,logistic-science-pack,ten_hours,181,210,147
item,logistic-science-pack,ten_hours,182,210,0
item,logistic-science-pack,ten_hours,183,210,107
item,logistic-science-pack,ten_hours,184,210,247
item,logistic-science-pack,ten_hours,185,210,164
item,logistic-science-pack,ten_hours,186,154,100
item,logistic-science-pack,ten_hours,187,76,6
item,logistic-science-pack,fifty_hours,1,1470,2551
item,logistic-science-pack,fifty_hours,2,1425,4181
item,logistic-science-pack,fifty_hours,3,1470,0
item,logistic-science-pack,fifty_hours,4,1470,391
item,logistic-science-pack,fifty_hours,5,1470,406
item,logistic-science-pack,fifty_hours,6,1470,1674
item,logistic-science-pack,fifty_hours,7,1458,3564
item,logistic-science-pack,fifty_hours,8,1470,222
item,logistic-science-pack,fifty_hours,9,1469,1371
item,logistic-science-pack,fifty_hours,10,1470,3645
item,logistic-science-pack,fifty_hours,11,1470,0
item,logistic-science-pack,fifty_hours,12,1470,0
item,logistic-science-pack,fifty_hours,13,1470,920
item,logistic-science-pack,fifty_hours,14,1470,1831
item,logistic-science-pack,fifty_hours,15,1470,358
item,logistic-science-pack,fifty_hours,16,1470,1566
item,logistic-science-pack,fifty_hours,17,1470,1225
item,logistic-science-pack,fifty_hours,18,1470,1694
item,logistic-science-pack,fifty_hours,19,1470,1279
item,logistic-science-pack,fifty_hours,20,1435,1214
item,logistic-science-pack,fifty_hours,21,1050,998
item,logistic-science-pack,fifty_hours,22,1050,1381
item,logistic-science-pack,fifty_hours,23,1050,1287
item,logistic-science-pack,fifty_hours,24,1050,886
item,logistic-science-pack,fifty_hours,25,1050,839
item,logistic-science-pack,fifty_hours,26,1050,989
item,logistic-science-pack,fifty_hours,27,1050,1229
item,logistic-science-pack,fifty_hours,28,1050,1323
item,logistic-science-pack,fifty_hours,29,1050,1511
item,logistic-science-pack,fifty_hours,30,1050,1078
item,logistic-science-pack,fifty_hours,31,1050,761
item,logistic-science-pack,fifty_hours,32,1050,898
item,logistic-science-pack,fifty_hours,33,1050,736
item,logistic-science-pack,fifty_hours,34,1008,764
item,logistic-science-pack,fifty_hours,35,1005,1087
item,logistic-science-pack,fifty_hours,36,1048,1027
item,logistic-science-pack,fifty_hours,37,1050,665
item,logistic-science-pack,fifty_hours,38,230,106
item,military-science-pack,ten_hours,1,184,328
item,military-science-pack,ten_hours,2,178,318
item,military-science-pack,ten_hours,3,186,313
item,military-science-pack,ten_hours,4,178,345
item,military-science-pack,ten_hours,5,204,1261
item,military-science-pack,ten_hours,6,276,886
item,military-science-pack,ten_hours,7,364,671
item,military-science-pack,ten_hours,8,338,81
item,military-science-pack,ten_hours,9,364,731
item,military-science-pack,ten_hours,10,382,0
item,military-science-pack,ten_hours,11,372,0
item,military-science-pack,ten_hours,12,380,0
item,military-science-pack,ten_hours,13,240,0
item,military-science-pack,ten_hours,14,192,0
item,military-science-pack,ten_hours,15,186,0
item,military-science-pack,ten_hours,16,274,0
item,military-science-pack,ten_hours,17,184,115
item,military-science-pack,ten_hours,18,158,248
item,military-science-pack,ten_hours,19,158,0
item,military-science-pack,ten_hours,20,160,0
item,military-science-pack,ten_hours,21,158,0
item,military-science-pack,ten_hours,22,162,0
item,military-science-pack,ten_hours,23,154,0
item,military-science-pack,ten_hours,24,162,0
item,military-science-pack,ten_hours,25,156,20
item,military-science-pack,ten_hours,26,160,323
item,military-science-pack,ten_hours,27,160,317
item,military-science-pack,ten_hours,28,162,315
item,military-science-pack,ten_hours,29,152,313
item,military-science-pack,ten_hours,30,184,403
item,military-science-pack,ten_hours,31,168,1259
item,military-science-pack,ten_hours,32,126,1080
item,military-science-pack,ten_hours,33,134,0
item,military-science-pack,ten_hours,34,128,0
item,military-science-pack,ten_hours,35,128,0
item,military-science-pack,ten_hours,36,134,0
item,military-science-pack,ten_hours,37,126,0
item,military-science-pack,ten_hours,38,130,0
item,military-science-pack,ten_hours,39,130,0
item,military-science-pack,ten_hours,40,124,236
item,military-science-pack,ten_hours,41,152,269
item,military-science-pack,ten_hours,42,146,306
item,military-science-pack,ten_hours,43,148,145
item,military-science-pack,ten_hours,44,154,176
item,military-science-pack,ten_hours,45,154,233
item,military-science-pack,ten_hours,46,158,367
item,military-science-pack,ten_hours,47,162,464
item,military-science-pack,ten_hours,48,154,1532
item,military-science-pack,ten_hours,49,156,771
item,military-science-pack,ten_hours,50,156,512
item,military-science-pack,ten_hours,51,158,0
item,military-science-pack,ten_hours,52,160,0
item,military-science-pack,ten_hours,53,156,0
item,military-science-pack,ten_hours,54,158,0
item,military-science-pack,ten_hours,55,160,0
item,military-science-pack,ten_hours,56,154,0
item,military-science-pack,ten_hours,57,162,0
item,military-science-pack,ten_hours,58,156,0
item,military-science-pack,ten_hours,59,156,0
item,military-science-pack,ten_hours,60,154,0
item,military-science-pack,ten_hours,61,160,0
item,military-science-pack,ten_hours,62,156,0
item,military-science-pack,ten_hours,63,158,0
item,military-science-pack,ten_hours,64,160,453
item,military-science-pack,ten_hours,65,156,462
item,military-science-pack,ten_hours,66,158,0
item,military-science-pack,ten_hours,67,152,0
item,military-science-pack,ten_hours,68,148,0
item,military-science-pack,ten_hours,69,144,0
item,military-science-pack,ten_hours,70,94,0
item,military-science-pack,ten_hours,71,52,0
item,military-science-pack,ten_hours,72,52,0
item,military-science-pack,ten_hours,73,40,0
item,military-science-pack,ten_hours,74,84,41
item,military-science-pack,ten_hours,75,86,324
item,military-science-pack,ten_hours,76,106,315
item,military-science-pack,ten_hours,77,132,313
item,military-science-pack,ten_hours,78,154,319
item,military-science-pack,ten_hours,79,160,319
item,military-science-pack,ten_hours,80,156,303
item,military-science-pack,ten_hours,81,156,222
item,military-science-pack,ten_hours,82,162,270
item,military-science-pack,ten_hours,83,138,255
item,military-science-pack,ten_hours,84,140,245
item,military-science-pack,ten_hours,85,154,29
item,military-science-pack,ten_hours,86,162,266
item,military-science-pack,ten_hours,87,156,25
item,military-science-pack,ten_hours,88,156,0
item,military-science-pack,ten_hours,89,158,0
item,military-science-pack,ten_hours,90,140,0
item,military-science-pack,ten_hours,91,118,0
item,military-science-pack,ten_hours,92,118,0
item,military-science-pack,ten_hours,93,110,2
item,military-science-pack,ten_hours,94,110,170
item,military-science-pack,ten_hours,95,128,0
item,military-science-pack,ten_hours,96,154,66
item,military-science-pack,ten_hours,97,152,292
item,military-science-pack,ten_hours,98,154,128
item,military-science-pack,ten_hours,99,158,0
item,military-science-pack,ten_hours,100,156,17
item,military-science-pack,ten_hours,101,134,0
item,military-science-pack,ten_hours,102,120,0
item,military-science-pack,ten_hours,103,122,0
item,military-science-pack,ten_hours,104,128,0
item,military-science-pack,ten_hours,105,120,0
item,military-science-pack,ten_hours,106,130,0
item,military-science-pack,ten_hours,107,124,0
item,military-science-pack,ten_hours,108,120,0
item,military-science-pack,ten_hours,109,120,0
item,military-science-pack,ten_hours,110,122,0
item,military-science-pack,ten_hours,111,118,0
item,military-science-pack,ten_hours,112,110,0
item,military-science-pack,ten_hours,113,122,0
item,military-science-pack,ten_hours,114,116,0
item,military-science-pack,ten_hours,115,116,0
item,military-science-pack,ten_hours,116,122,0
item,military-science-pack,ten_hours,117,118,0
item,military-science-pack,ten_hours,118,112,0
item,military-science-pack,ten_hours,119,114,0
item,military-science-pack,ten_hours,120,116,0
item,military-science-pack,ten_hours,121,116,0
item,military-science-pack,ten_hours,122,120,0
item,military-science-pack,ten_hours,123,114,0
item,military-science-pack,ten_hours,124,120,0
item,military-science-pack,ten_hours,125,108,0
item,military-science-pack,ten_hours,126,28,0
item,military-science-pack,ten_hours,127,4,0
item,military-science-pack,ten_hours,128,38,0
item,military-science-pack,ten_hours,129,110,0
item,military-science-pack,ten_hours,130,120,0
item,military-science-pack,ten_hours,131,118,140
item,military-science-pack,ten_hours,132,114,186
item,military-science-pack,ten_hours,133,116,217
item,military-science-pack,ten_hours,134,120,249
item,military-science-pack,ten_hours,135,116,83
item,military-science-pack,ten_hours,136,116,170
item,military-science-pack,ten_hours,137,130,287
item,military-science-pack,ten_hours,138,140,316
item,military-science-pack,ten_hours,139,142,88
item,military-science-pack,ten_hours,140,150,271
item,military-science-pack,ten_hours,141,160,195
item,military-science-pack,ten_hours,142,156,4
item,military-science-pack,ten_hours,143,130,67
item,military-science-pack,ten_hours,144,44,0
item,military-science-pack,ten_hours,145,82,0
item,military-science-pack,ten_hours,146,126,0
item,military-science-pack,ten_hours,147,122,0
item,military-science-pack,ten_hours,148,130,0
item,military-science-pack,ten_hours,149,132,0
item,military-science-pack,ten_hours,150,138,0
item,military-science-pack,ten_hours,151,40,0
item,military-science-pack,fifty_hours,1,930,2565
item,military-science-pack,fifty_hours,2,1724,2369
item,military-science-pack,fifty_hours,3,1370,0
item,military-science-pack,fifty_hours,4,934,363
item,military-science-pack,fifty_hours,5,792,20
item,military-science-pack,fifty_hours,6,818,1671
item,military-science-pack,fifty_hours,7,684,2339
item,military-science-pack,fifty_hours,8,644,236
item,military-science-pack,fifty_hours,9,754,1129
item,military-science-pack,fifty_hours,10,786,3646
item,military-science-pack,fifty_hours,11,792,0
item,military-science-pack,fifty_hours,12,782,0
item,military-science-pack,fifty_hours,13,790,915
item,military-science-pack,fifty_hours,14,696,0
item,military-science-pack,fifty_hours,15,314,365
item,military-science-pack,fifty_hours,16,708,1569
item,military-science-pack,fifty_hours,17,750,1021
item,military-science-pack,fifty_hours,18,772,291
item,military-science-pack,fifty_hours,19,584,172
item,military-science-pack,fifty_hours,20,774,503
item,military-science-pack,fifty_hours,21,624,0
item,military-science-pack,fifty_hours,22,616,0
item,military-science-pack,fifty_hours,23,582,0
item,military-science-pack,fifty_hours,24,582,0
item,military-science-pack,fifty_hours,25,578,0
item,military-science-pack,fifty_hours,26,300,0
item,military-science-pack,fifty_hours,27,584,875
item,military-science-pack,fifty_hours,28,678,1132
item,military-science-pack,fifty_hours,29,572,266
item,military-science-pack,fifty_hours,30,648,0
item,military-science-pack,fifty_hours,31,40,0
item,chemical-science-pack,ten_hours,1,318,331
item,chemical-science-pack,ten_hours,2,324,319
item,chemical-science-pack,ten_hours,3,316,309
item,chemical-science-pack,ten_hours,4,318,384
item,chemical-science-pack,ten_hours,5,312,1260
item,chemical-science-pack,ten_hours,6,324,895
item,chemical-science-pack,ten_hours,7,298,1173
item,chemical-science-pack,ten_hours,8,252,1184
item,chemical-science-pack,ten_hours,9,62,938
item,chemical-science-pack,ten_hours,10,70,0
item,chemical-science-pack,ten_hours,11,248,0
item,chemical-science-pack,ten_hours,12,318,0
item,chemical-science-pack,ten_hours,13,316,0
item,chemical-science-pack,ten_hours,14,318,0
item,chemical-science-pack,ten_hours,15,324,0
item,chemical-science-pack,ten_hours,16,316,0
item,chemical-science-pack,ten_hours,17,314,85
item,chemical-science-pack,ten_hours,18,322,244
item,chemical-science-pack,ten_hours,19,320,0
item,chemical-science-pack,ten_hours,20,318,0
item,chemical-science-pack,ten_hours,21,314,0
item,chemical-science-pack,ten_hours,22,318,0
item,chemical-science-pack,ten_hours,23,324,0
item,chemical-science-pack,ten_hours,24,316,0
item,chemical-science-pack,ten_hours,25,314,229
item,chemical-science-pack,ten_hours,26,320,308
item,chemical-science-pack,ten_hours,27,322,320
item,chemical-science-pack,ten_hours,28,322,313
item,chemical-science-pack,ten_hours,29,314,314
item,chemical-science-pack,ten_hours,30,318,423
item,chemical-science-pack,ten_hours,31,318,1272
item,chemical-science-pack,ten_hours,32,318,1314
item,chemical-science-pack,ten_hours,33,316,984
item,chemical-science-pack,ten_hours,34,314,0
item,chemical-science-pack,ten_hours,35,318,0
item,chemical-science-pack,ten_hours,36,324,0
item,chemical-science-pack,ten_hours,37,316,0
item,chemical-science-pack,ten_hours,38,314,0
item,chemical-science-pack,ten_hours,39,320,0
item,chemical-science-pack,ten_hours,40,320,221
item,chemical-science-pack,ten_hours,41,318,464
item,chemical-science-pack,ten_hours,42,314,302
item,chemical-science-pack,ten_hours,43,318,190
item,chemical-science-pack,ten_hours,44,322,176
item,chemical-science-pack,ten_hours,45,322,237
item,chemical-science-pack,ten_hours,46,316,373
item,chemical-science-pack,ten_hours,47,316,472
item,chemical-science-pack,ten_hours,48,318,1532
item,chemical-science-pack,ten_hours,49,314,770
item,chemical-science-pack,ten_hours,50,96,516
item,chemical-science-pack,ten_hours,55,12,0
item,chemical-science-pack,ten_hours,56,42,0
item,chemical-science-pack,ten_hours,57,160,0
item,chemical-science-pack,ten_hours,58,310,0
item,chemical-science-pack,ten_hours,59,314,0
item,chemical-science-pack,ten_hours,60,320,0
item,chemical-science-pack,ten_hours,61,316,0
item,chemical-science-pack,ten_hours,62,322,0
item,chemical-science-pack,ten_hours,63,316,0
item,chemical-science-pack,ten_hours,64,314,448
item,chemical-science-pack,ten_hours,65,326,470
item,chemical-science-pack,ten_hours,66,316,78
item,chemical-science-pack,ten_hours,67,314,517
item,chemical-science-pack,ten_hours,68,320,514
item,chemical-science-pack,ten_hours,69,316,520
item,chemical-science-pack,ten_hours,70,322,201
item,chemical-science-pack,ten_hours,71,316,0
item,chemical-science-pack,ten_hours,72,314,0
item,chemical-science-pack,ten_hours,73,326,0
item,chemical-science-pack,ten_hours,74,316,39
item,chemical-science-pack,ten_hours,75,314,323
item,chemical-science-pack,ten_hours,76,320,311
item,chemical-science-pack,ten_hours,77,316,318
item,chemical-science-pack,ten_hours,78,322,320
item,chemical-science-pack,ten_hours,79,316,316
item,chemical-science-pack,ten_hours,80,314,302
item,chemical-science-pack,ten_hours,81,326,213
item,chemical-science-pack,ten_hours,82,256,275
item,chemical-science-pack,ten_hours,83,228,244
item,chemical-science-pack,ten_hours,84,252,247
item,chemical-science-pack,ten_hours,85,272,246
item,chemical-science-pack,ten_hours,86,256,343
item,chemical-science-pack,ten_hours,87,224,275
item,chemical-science-pack,ten_hours,88,256,306
item,chemical-science-pack,ten_hours,89,272,128
item,chemical-science-pack,ten_hours,90,222,251
item,chemical-science-pack,ten_hours,91,258,264
item,chemical-science-pack,ten_hours,92,256,288
item,chemical-science-pack,ten_hours,93,274,424
item,chemical-science-pack,ten_hours,94,234,157
item,chemical-science-pack,ten_hours,95,288,145
item,chemical-science-pack,ten_hours,96,288,247
item,chemical-science-pack,ten_hours,97,288,290
item,chemical-science-pack,ten_hours,98,246,223
item,chemical-science-pack,ten_hours,99,184,267
item,chemical-science-pack,ten_hours,100,182,192
item,chemical-science-pack,ten_hours,101,164,202
item,chemical-science-pack,ten_hours,102,190,205
item,chemical-science-pack,ten_hours,103,184,194
item,chemical-science-pack,ten_hours,104,182,206
item,chemical-science-pack,ten_hours,105,164,196
item,chemical-science-pack,ten_hours,106,190,201
item,chemical-science-pack,ten_hours,107,184,226
item,chemical-science-pack,ten_hours,108,182,271
item,chemical-science-pack,ten_hours,109,164,335
item,chemical-science-pack,ten_hours,110,190,356
item,chemical-science-pack,ten_hours,111,184,25
item,chemical-science-pack,ten_hours,112,182,17
item,chemical-science-pack,ten_hours,113,164,222
item,chemical-science-pack,ten_hours,114,190,502
item,chemical-science-pack,ten_hours,115,184,513
item,chemical-science-pack,ten_hours,116,182,297
item,chemical-science-pack,ten_hours,117,164,280
item,chemical-science-pack,ten_hours,118,190,36
item,chemical-science-pack,ten_hours,119,184,102
item,chemical-science-pack,ten_hours,120,182,174
item,chemical-science-pack,ten_hours,121,164,186
item,chemical-science-pack,ten_hours,122,190,173
item,chemical-science-pack,ten_hours,123,184,173
item,chemical-science-pack,ten_hours,124,182,131
item,chemical-science-pack,ten_hours,125,164,179
item,chemical-science-pack,ten_hours,126,190,215
item,chemical-science-pack,ten_hours,127,184,223
item,chemical-science-pack,ten_hours,128,182,247
item,chemical-science-pack,ten_hours,129,164,273
item,chemical-science-pack,ten_hours,130,190,31
item,chemical-science-pack,ten_hours,131,184,137
item,chemical-science-pack,ten_hours,132,182,192
item,chemical-science-pack,ten_hours,133,164,212
item,chemical-science-pack,ten_hours,134,190,254
item,chemical-science-pack,ten_hours,135,184,84
item,chemical-science-pack,ten_hours,136,182,93
item,chemical-science-pack,ten_hours,137,164,0
item,chemical-science-pack,ten_hours,138,190,0
item,chemical-science-pack,ten_hours,139,184,0
item,chemical-science-pack,ten_hours,140,182,0
item,chemical-science-pack,ten_hours,141,164,0
item,chemical-science-pack,ten_hours,142,162,18
item,chemical-science-pack,ten_hours,143,160,244
item,chemical-science-pack,ten_hours,144,188,161
